序號,補習班名稱,稽查日期,班址,違規情形,處理情形,發文日期,發文字號
125,私立文揚文理短期補習班,2020-04-20,二林鎮建興街41號1.2樓,經查該班涉安親及課照等情、補習班立案證書未懸掛明顯處。,限期改善件次,2020-04-28,府教社字第1090139357號
126,私立學園珠算短期補習班,2020-04-17,員林市三民東街302號1.2樓,經查該班場所已無經營補習班。,限期改善件次,2020-04-28,府教社字第1090137160號
127,彰化縣私立納尼亞文理短期補習班,2020-04-17,員林市南平街10號1、2樓,廣告違規招生安親班,限期改善件次,2020-04-23,府教社字第1090136860號
128,私立中華美食烹飪短期補習班,2020-04-17,員林市成功東路二六三號二、三樓,經查該班場所已無經營補習班。,限期改善件次,2020-04-30,府教社字第1090145733號
129,彰化縣私立學思文理短期補習班陽明分班,2020-04-16,彰化市中山路二段878號1、2、3樓,補習班未成立疫情應變通報小組.查無短期補習班補習服務契約.,限期改善件次,2020-04-30,府教社字第1090142928號
130,私立勤學文教機構短期補習班,2020-04-16,彰化市精誠路3號,補習班查無立案班牌及補習班定型化服務契約.,限期改善件次,2020-04-23,府教社字第1090011812號
131,私立史丹佛美語短期補習班,2020-04-14,和美鎮仁美路53號,招牌違規增設安親課輔班.未依規定實施短期補習班補習服務契約,限期改善件次,2020-04-28,府教社字第1090137187號
132,私立優格林美語短期補習班,2020-04-13,二林鎮大成路一段141號1、2、3、4樓及138號1、2樓,未經核准違規增班(科)及擴充3樓2間教室,限期改善件次,2020-04-20,府教社字第1090132639號
133,私立彰化縣私立頂尖保進幼兒園附設英語補習班,2020-04-07,彰化市南管街70號,查無補習班辦公室及立案班牌(保進文教附設英文補習班與立案班名不符)補習班性騷擾防治申訴及調查處理辦法等未出示,限期改善件次,2020-04-28,府教社字第1090144826號
134,私立新學成英語短期補習班,2020-04-06,花壇鄉菊中巷1之12號,經查該班場所已無經營補習班。,限期改善件次,2020-04-15,府教社字第1090123303號
135,私立聯盛心算美語短期補習班,2020-04-06,永靖鄉西門路二一○號一樓,班牌未依規定全名書寫，繳款收據格式不符,限期改善件次,2020-04-09,府教社字第1090123214號
136,私立小哈佛美語短期補習班,2020-03-31,彰化縣員林市成功東路101之1號1、2樓,經查現況無立案招牌、違規招收安親課輔、繳款收據格式不符等項,限期改善件次,2020-04-16,府教社字第1090129087號
137,私立普林斯頓短期補習班,2020-03-30,彰化市西勢街280號,查無補習班外師教職員工名冊、補習班防疫作為現況檢查表及未依規定實施短期補習班補習服務契約等,限期改善件次,2020-04-28,府教社字第1090137153號
138,彰化縣私立日光文理短期補習班,2020-03-27,大村鄉大義街71號1.2樓及73號1.2樓,未經核准擴充3樓2間教室、繳款收據格式不符等情形,限期改善件次,2020-04-14,府教社字第1090120163號
139,私立陳傑文理短期補習班,2020-03-25,員林市正興街70號1.2.3樓,未經核准違規增班(科)、班牌未依規定全名書寫,限期改善件次,2020-03-30,府教社字第1090106927號
140,私立欣鴻文理短期補習班,2020-03-25,員林市正興街68號1、2樓,經查該班涉安親及課照等情、繳款收據格式不符,限期改善件次,2020-03-30,府教社字第1090106709號
141,彰化縣私立賀普英語短期補習班,2020-03-25,員林市三和里正興街2號1-4樓,查有招牌未載明核准立案文號、未依規定懸掛立案證書,限期改善件次,2020-04-01,府教社字第1090106090號
142,彰化縣私立勤學堂文理短期補習班,2020-03-24,彰化市精誠路3號1-2樓,查有違規增班(廣告增設國文及理化類科).未經核准擅自增設3、4樓教室,限期改善件次,2020-04-16,府教社字第1090123222號
143,彰化縣私立何嘉仁文理短期補習班,2020-03-23,彰化市中山路二段685號3、4樓,經查聘用外籍教師PedersenKirstenNicole未登錄系統.未依規定實施短期補習班補習服務契約,限期改善件次,2020-04-24,府教社字第1090134187號
144,私立種子美語短期補習班,2020-03-23,彰化市建國北路162號1樓,該班立案招牌未依規定全名書、招生廣告涉及安親課輔等違規項目。,限期改善件次,2020-04-28,府教社字第1090137055
145,私立何嘉人英語電腦短期補習班,2020-03-23,彰化市中山路二段681號1樓,查有外師SuterAshleyOwen蘇亞旭等未登錄.未依規定實施短期補習班補習服務契約,限期改善件次,2020-04-27,府教社字第1090012899號
146,私立探索文教機構補習班,2020-03-23,彰化市建國北路160號,應與幼兒園場地明確區隔，補習班進出需穿越彰化縣私立探索幼兒園，請將貴班出入口與幼兒園正門區隔獨立，以符合短期補習班設立及管理準則第38條規定。,限期改善件次,2020-04-28,府教社字第10900013195號
147,彰化縣私立葛瑞特美語短期補習班,2020-03-19,北斗鎮新政里中華路236號1樓,未經核准違規增班(科)及擴充2樓3間教室、補習班涉安親課輔班等情形,限期改善件次,2020-03-30,府教社字第1090104167號
148,地球村出版有限公司彰化分公司附設彰化縣私立國際地球村美日語短期補習班,2020-03-18,彰化縣彰化市中正路二段109號3、4樓,經查外師長弘臣康未登錄資管系統,限期改善件次,2020-03-24,府教社字第1090086750號
149,私立卓越文理短期補習班,2020-03-18,社頭鄉員集路二段247巷80號1.2樓,該班繳款收據未符合規定、補習班服務契約書未出示。,限期改善件次,2020-03-30,府教社字第1090104272號
150,彰化縣私立瑞揚文理短期補習班,2020-03-12,彰化市埔西街122號1、2樓,查無109年消防安全設備檢修申報及未依規定實施短期補習班補習服務契約等項。,限期改善件次,2020-03-18,府教社字第1090086750號
151,私立陳三元美語會話短期補習班,2020-03-11,鹿港鎮頂草路四段241號1.2樓,經查該班場所已無經營補習班。,限期改善件次,2020-03-17,府教社字第1090086750號
152,私立學仕風範珠心算短期補習班,2020-03-11,員林市南平三街1-2.1-3號1.2樓,班牌未照規定書寫，收據格式未顯示退費規定-收據違規,限期改善件次,2020-03-13,府教社字第1090088266號
153,彰化縣私立立新美語短期補習班,2020-03-11,員林市南興街6號1-2樓,該班違規增班(科)及涉及安親課照情形、立案證書未懸掛於補習班內足資辨識之明顯處,限期改善件次,2020-03-11,府教社字第1090088977號
154,百世教育科技股份有限公司附設彰化縣私立百仕文理短期補習班,2020-03-06,員林市正興街6號1.2.3樓,查有招牌未載明核准立案文號,限期改善件次,2020-03-11,府教社字第1090081861號
155,私立小台大數學短期補習班,2020-03-06,員林市正興街8號1、2樓,經查該班涉安親及課照等情、違規增班(科)及未經核准招生國小對象,限期改善件次,2020-03-11,府教社字第1090081113號
156,彰化縣私立出賢文理短期補習班,2020-03-05,北斗鎮中正路129號1、2樓,未經核准違規增班(科)及擴充3樓2間教室、補習班涉課輔班等情形,限期改善件次,2020-03-11,府教社字第1090082638號
157,彰化縣私立頂尖文理短期補習班,2020-03-05,北斗鎮文子巷4號,該班未經核准擴充3樓班舍及涉安親課輔等違規項目,限期改善件次,2020-03-12,府教社字第1090083025號
158,私立哈佛文理短期補習班,2020-02-26,溪湖鎮育才街33號1.2樓,未經核准變更班址，班牌未依規定全名書寫，教師職員名冊及良民證、定型化契約書現場未出示。,限期改善件次,2020-03-05,府教社字第1090070699號
159,未立案鄭碧香補習班,2020-02-13,福興鄉彰鹿路六段314巷132弄26號,"商業除第5條規定外, 非經商業所在地主管機關登記 ,不得成立補習班.",停止招生,2020-02-17,府綠商字第1090049566號
160,彰化縣私立日日基地短期補習班,2020-02-03,員林市和平東街38號,未立案即公開招生授課。,罰鍰件次,2020-02-17,府教社字第1090053739號
161,私立向上心文理短期補習班,2019-12-24,"田中鎮 員集路二段310號",經查該班繳款收據不符。,限期改善件次,2019-12-26,府教社字第1080464760號
162,私立比第文理短期補習班,2019-12-18,和美鎮仁安路189號,未立案違規招生,停止招生,2019-12-23,府教社字第1080447054號
163,未立案揚勝家教補習班,2019-12-11,彰化市精誠路31號,未立案違規招生,停止招生,2019-12-16,府教社字第1080430303號
164,鎮大教育股份有限公司附設彰化縣私立布朗英文理化短期補習班,2019-11-20,花壇鄉長沙村成功街189號1.2樓,經查貴班未經核准擅自增設類科（國中理化科未開班，增設課輔班）及違規超收國小學生共37人（核定國小英語科3班可招收國小生共64人，現場招收國小生共101人）,限期改善件次,2019-12-11,府教社字第1080042068號
165,鎮大教育股份有限公司附設彰化縣私立布朗英文理化短期補習班,2019-11-20,花壇鄉長沙村成功街189號1.2樓,經查班牌違規(立案班址查無立案班牌)、查有外師1名未登錄補習班資訊管理系統、未依規定實施短期補習班補習服務契約等項。,限期改善件次,2019-12-11,府教社字第1080432082號
166,亦淇生活舞蹈教室補習班,2019-11-14,彰化市中正路二段612巷64號,未立案違規招生,停止招生,2019-12-04,府教社字第1080430308號
167,私立小太陽珠心算文理短期補習班,2019-11-14,和美鎮東萊路81巷19號1.2.3.4樓及21號1樓,查無貴班教師名冊及良民證、未依規定實施短期補習班補習服務契約等項。,限期改善件次,2019-11-18,府教社字第1080409854號
168,私立陳麗莉員圓舞蹈團短期補習班,2019-11-01,員林市中正路652巷8號6樓,未立案即公開招生授課。,限期改善件次,2019-12-03,府教社字第1080419432號
169,彰化縣私立兒學樂文理短期補習班,2019-10-26,和美鎮仁愛路246-3號1樓、258號1-2樓,未經核准擅自變更班址(遷移停用彰化縣和美鎮仁愛路246-3號1樓班址未申辦)、英文科教師柯雅媚未上網登錄補習班資管系統、補習班未依規定實施短期補習班補習服務契約及107年建物防火避難設備安全檢查未申報等,限期改善件次,2019-11-08,府教社字第1080352257號
170,彰化縣私立彩畫屋美術文理短期補習班,2019-10-23,永靖鄉中山路一段842-6號1樓,未立案即公開招生授課。,限期改善件次,2019-10-30,府教社字第1080381225號
171,彰化縣私立稜融文理短期補習班,2019-10-23,永靖鄉新興路14號1、2樓,未立案即公開招生授課。,限期改善件次,2019-10-30,府教社字第1080381135號
172,彰化縣私立小蜜蜂英文短期補習班,2019-10-23,福興鄉沿海路四段618號,經查為未立案違規招生,停止招生,2020-01-08,府教社字第1090003022號　
173,私立比爾美語短期補習班,2019-10-23,和美鎮仁化路118號1-2樓,設立人與原立案設立人不符、教師名冊及良民證未留班備查、補習班未依規定實施短期補習班補習服務契約及108年消防安全設備檢修、107年建物防火避難設備安全檢查皆未申報等項,限期改善件次,2020-11-06,府教社字第1080352115號
174,彰化縣私立童畫美術文理短期補習班,2019-10-22,大村鄉大村村大仁路一段188號1、2樓,未立案即公開招生授課。,限期改善件次,2019-10-24,府教社字第1080374780號
