序號,補習班名稱,稽查日期,班址,違規情形,處理情形,發文日期,發文字號
400,私立保昕才藝中心,2008-07-31,402台中市南區復興路2段153號2樓*班主任會議未參加,1.廣告物未申請設立許可2.消防安全設備不符規定(緊急出口燈故障)3.未依照規定招生,限期改善件次,2008-08-06,0970184328
401,私立高點文理短期補習班,2008-07-31,"401台中市東區復興路4段231之3號1-2樓  4",1.廣告物未申請設立許可2.建物用途尚符,限期改善件次,2008-08-06,0970184337
402,私立亞斯頓英語會話短期補習班,2008-07-30,"北區漢口路4段91號1-4樓 *市信檢舉 違建及消防安全",1.廣告物未申請設立許可3.違規學生人數超過規定容量使用建築物3.,限期改善件次,2008-08-06,0970184324
403,私立穎儒文理短期補習班,2008-07-30,"中區光復路149號1-2樓 *市信檢舉 3樓擴大班舍",廣告物未申請設立許可,限期改善件次,2008-08-06,0970184326
404,社團法人台中市基督教青年會附設英日語會話短期補習班北屯分班,2008-07-24,404台中市北區北屯路10號5樓*班主任會議未參加,未依照規定招生,限期改善件次,2008-07-30,0970179148
405,私立育大美語短期補習班,2008-07-24,406台中市北屯區軍福九路580號1樓*班主任會議未參加,廣告物未申請設立許可,限期改善件次,2008-07-30,0970179141
406,私立巨日文理短期補習班,2008-07-24,北屯區文昌東四街15號1-4樓*班主任會議未參加,1.廣告物未申請設立許可2.增建違章建築,限期改善件次,2008-07-30,0970179142
407,私立高足美語會話短期補習班,2008-07-23,"北屯區昌平路2段4巷102號1~4樓 *市信檢舉 授課不符",1.廣告物未申請設立許可2.未依規定辦理消防安全設備檢修申報3.防火管理人，消防防護計畫未依規定辦理4.未經核准擅自增設音樂科,限期改善件次,2008-07-30,0970179144
408,私立宏林文理短期補習班,2008-07-23,408台中市南屯區東興路2段351號1~4樓,1.廣告物未申請設立許可2.增建違章建築3.未經合核准擅自違規使用班舍,限期改善件次,2008-07-30,0970179147
409,私立柏德英語會話短期補習班,2008-07-23,南區台中路168號2~3樓*班主任會議未參加,廣告物未申請設立許可,限期改善件次,2008-07-30,0970179143
410,私立史丹利美語短期補習班,2008-07-22,407台中市西屯區上仁街146號1~2樓*複查公告撤銷,97.03-20及97.07.22二度稽查發現現址無招牌及教室設備處公告撤銷,公告撤銷立案,2008-08-18,0970194524
411,私立權威文理短期補習班,2008-07-22,407台中市西屯區青海路2段291號1~3樓*近年未查,檢查時大門深鎖未營業,限期改善件次,2009-09-08,0970206512
412,私立小松美語附設電腦短期補習班,2008-07-21,407台中市西屯區福泰街106號1-2樓*班主任會議報名未參加,增建違章建築,限期改善件次,2008-07-25,0970178175
413,私立學群文理短期補習班,2008-07-17,407台中市西屯區逢甲路206號1~2樓,廣告物未申請設立許可,限期改善件次,2008-07-25,0970174551
414,私立國際村美日語短期補習班,2008-07-17,"西屯區逢甲路208、210號1~2樓 *市信檢舉 與隔壁文理補習班相通及逃生通道",1.未維護建築物構造及設備安全2.廣告物未申請設立許可3.未出示防火防焰物明4.未出示防火計畫書5.避難器具、空間受阻6.緊急照明器具故障7.班名、招牌及立案字號未照規定書寫者8.未經核准擅自增設&amp;#38954;科9.未依照規定招生,限期改善件次,2008-07-25,0970174584
415,私立日學華言日美語短期補習班,2008-07-16,408台中市南屯區大墩十一街124號1-5樓*報名未參加,未依規定辦理消防安全設備檢修申報,限期改善件次,2008-07-25,0970174480
416,私立八色鳥資優語文數學短期補習班,2008-07-15,404台中市北區漢口路3段20之1號1-3樓*報名未參加,1.廣告物未申請設立許可2.消防安全設備不符規定,限期改善件次,2008-07-22,0970172319
417,私立泰迪熊美語短期補習班,2008-07-15,404台中市北區英才路236-1號1、2樓及夾層,廣告物未申請設立許可,限期改善件次,2008-07-22,0970172318
418,華頓補習班,2008-07-14,"北區陜西路88-3號 *招牌不符複查*陽明補習班",廣告物未申請設立許可,限期改善件次,2008-07-25,0970174458
419,私立文銘文理短期補習班,2008-07-10,408台中市南屯區德興巷45號1~3樓(門牌整編至文山九街87號),廣告物未申請設立許可(已申請中),限期改善件次,2008-07-25,0970174470
420,私立優銳文理短期補習班,2008-07-09,404台中市北區北平路1段35號1~2樓、B1,1.廣告物未申請設立許可(申請中)2.消防安全設備不符規定,限期改善件次,2008-07-21,0970167487
421,私立大綠地藝術短期補習班,2008-07-09,404台中市北區梅亭街20號地下一樓,1.消防安全設備不符規定2.未出示公共意外險保單,限期改善件次,2008-07-21,0970167486
422,私立三民文理短期補習班,2008-07-08,台中市北區404雙十路1段89號2樓*待查,查時大門深鎖無營業請於文到2週內依規定申請暫停招生,限期改善件次,2008-07-17,0970167459
423,私立奇樹英語會話短期補習班,2008-07-08,406台中市北屯區興安路1段133巷13號1樓*未查,無營業跡象,限期改善件次,2008-07-21,0970167650
424,私立龍門工商管理財稅金融職業短期補習班,2008-07-07,400台中市中區雙十路1段19巷3號2~3樓,1.廣告物未申請設立許可2.未經核准擅自擴充班舍,限期改善件次,2008-07-21,0970167484
425,私立百勝數學短期補習班,2008-07-07,406台中市北屯區大德里平德路142巷9號1~2樓及142巷5號1~2樓,廣告物未申請設立許可,限期改善件次,2008-07-21,0970167485
426,私立鍾傑文理短期補習班,2008-07-03,407台中市西屯區惠來路1段108號1~4樓,1.廣告物未申請設立許可2.未出示公共意外險保單,限期改善件次,2008-07-21,097/0167457
427,私立學承電腦短期補習班,2008-07-03,北區三民路三段146號1~2樓*民電檢舉擺老師騷擾電話,1.廣告物未申請設立許可2.未依規定使用防焰物品,限期改善件次,2008-07-21,0970167455
428,私立螢火蟲才藝中心,2008-07-02,西屯區甘肅路1段205號1~3樓*近年未查,1.增建違章建築(頂樓)2.消防安全設備不符規定,限期改善件次,2008-07-21,0970167453
429,私立蒲公英文理短期補習班,2008-07-01,406台中市北屯區崇德六路1段107號1-4號*市民檢舉收費高,廣告物未申請設立許可,限期改善件次,2008-07-16,0970168657
430,私立新佑昇才藝中心,2008-07-01,"南屯區大墩路313號1~3樓 *民信檢舉違規收學前.國中生",1.廣告物未申請設立許可(申請許可中)2.增建違章建築(騎樓、後面11樓)3.未經核准擅自增設&amp;#38954;科,限期改善件次,2008-07-16,0970167773
431,私立國際村美日語短期補習班南屯城中分班短期補習班,2008-07-01,408台中市南屯區南屯路二段290號1樓,查時國際村美日語短期補習班南屯城中分班巳無招牌及無懸掛立案證書2.現址為弋果美語立案中,限期改善件次,2008-07-17,0970167962
432,私立國際村美日語短期補習班南屯城中分班,2008-07-01,408台中市南屯區南屯路二段290號1樓*主管交辦糾紛複查待註銷,查現址為國際村美日語南屯城中分班查時巳無招牌現為(弋果美語)在未取得合法立案之前不得招生授課,限期改善件次,2008-07-17,0970168040
433,私立華青才藝中心,2008-06-25,"北區404陜西路88之1、之2號1~2樓、B1 *市信檢舉",1.未維護建築物構造及設備安全2.廣告物未申請設立許可3.增建違章建築4.消防安全設備不符規定5.未依規定辦理消防安全設備檢修申報6.未依規定使用防焰物品7.防火管理人，消防防護計畫未依規定辦理,限期改善件次,2008-07-02,0970155132
434,陽明補習班(華頓補習班),2008-06-25,"北區陜西路88-3號 *市信檢舉 違規擴大",1.廣告物未申請設立許可2.增建違章建築3.消防安全設備不符規定4.未依規定使用防焰物品5.班名、招牌未照規定書寫者,限期改善件次,2008-07-02,0970155131
435,私立小豆豆才藝中心,2008-06-24,401台中市東區大興街93巷3號1~3樓*複查擴大四樓,1.廣告物未申請設立許可2.增建違章建築,限期改善件次,2008-07-09,0970162386
436,私立群達文理短期補習班,2008-06-24,406台中市北屯區北興街16號1-3樓*主管交查,廣告物未申請設立許可,限期改善件次,2008-07-09,0970162376
437,私立創意孩子文理短期補習班,2008-06-23,408台中市南屯區大聖街422號1~3樓*近年未查,廣告物未申請設立許可,限期改善件次,2008-07-09,0970162391
438,衣騏專業美術教室,2008-06-20,"西屯區西屯路三段159巷56弄49號1~2樓(門牌整編為福康路68號1-2樓) *民信檢舉 未立案",1.廣告物未申請設立許可2.未依規定辦理消防安全設備檢修申報3.防火管理人，消防防護計畫未依規定辦理4.未出示公共意外險保單,限期改善件次,2008-07-02,0970155130
439,私立高點文理短期補習班,2008-06-19,"401台中市東區復興路四段231之3號1-2樓 *主辦交",1.廣告物未申請設立許可(申請中)2.增建違章建築(2樓陽台設氣密窗)3.消防安全設備不符規定,限期改善件次,2008-07-09,0970162361
440,私立大師音樂短期補習班,2008-06-19,407台中市西屯區福科路337號1-4樓*違建複查,1.班(園)名、招牌及立案字號未照規定書寫者,限期改善件次,2008-07-09,0970161922
441,私立三才文理短期補習班,2008-06-18,407台中市西屯區中工二路86、88號1~2樓*@,未出示教職員名冊,限期改善件次,2008-06-27,0970148826
442,私立涵德兒才藝中心,2008-06-18,407台中市西屯區西安街108巷22號1-2樓*@,"1.廣告物未申請設立許可2.增建違章建築 (加蓋頂樓)",限期改善件次,2008-06-27,0970148824
443,私立文心文理短期補習班,2008-06-18,407台中市西屯區文心路三段64號1~3樓*@,增建違章建築,限期改善件次,2008-06-27,0970148825
444,私立圓周美語會話短期補習班,2008-06-17,404台中市北區忠明六街12之1號1~5樓*複查後撤銷立案,97.03.18及97.06.17二度稽查現址無招牌及教室逾三個月未報備處公告撤銷,公告撤銷立案,2008-08-18,0970194401
445,私立惠理文理短期補習班,2008-06-16,406台中市北屯區北華街113巷16號3樓之1,檢查時大門深鎖未營業,限期改善件次,2008-06-27,0970148827
446,私立卡爾登美語短期補習班,2008-06-16,406台中市北屯區平德路142巷8號1~2樓,1.廣告物未申請設立許可2.消防安全設備不符規定,限期改善件次,2008-06-27,0970148829
447,私立明功珠心算短期補習班,2008-06-16,406台中市北屯區平德路187巷41號1樓,1.廣告物未申請設立許可2.消防安全設備不符規定3.建物使用尚符規定,限期改善件次,2008-06-27,0970148830
448,私立葳士頓國語英文短期補習班,2008-06-06,"南屯區永春東路286巷2號1~4樓 *市信檢舉",招牌不符請立即拆除及1樓設大廚房1間還有遊戲間1間請立即拆除,限期改善件次,2008-06-13,0970136699
449,私立康培士英語短期補習班,2008-06-05,408台中市南屯區大進街490號6樓之1、6樓之2*市長信箱,1.消防安全設備不符規定2.未依照規定招生，收費，退費或招生行為不當者3.立案證書及範圍標示圖未依規定懸掛4.未依照規定製作收據5.上課期限不符6.未經核准擅自擴充班舍B1及4樓-3,限期改善件次,2008-06-10,0970135709
450,私立半日通電腦短期補習班,2008-05-29,408台中市南屯區大昌街525號1~2樓*近年未查,歇業無招牌,限期改善件次,2008-06-17,0970144000
451,私立國際村美日語短期補習班南屯城中分班,2008-05-27,408台中市南屯區南屯路二段290號1樓*租弋果美語,1.廣告物未申請設立許可2.消防安全設備不符規定3.查時招牌為弋果美語台中南屯分校及國際村美日語,限期改善件次,2008-06-03,0970127305
452,私立學理珠心算短期補習班,2008-05-26,403台中市西區金山路52號1~2樓*民權稽徵所交查安親,1.違規使用建築物2.未維護建築物構造及設備安全3.廣告物未申請設立許可4.消防安全設備不符規定5未經核准擅自增設&amp;#38954;科、擴充班舍、班級或變更班址、負責人、班主任者.,限期改善件次,2008-05-30,0970128409
453,私立傑人英語會話短期補習班,2008-05-22,403台中市西區中美街132號1~2樓*衛生局交查,"1.廣告物未申請設立許可2.查時冇位學生發生腸病毒本市衛生局巳前往派員消毒,5/22起暫停上課一週",限期改善件次,2008-05-27,0970123521
454,私立嘉學電腦附設英日法語短期補習班,2008-05-22,"西區美村路一段116號1~2樓 *市信檢舉 交通問題",1.防火管理人，消防防護計畫未依規定辦理2.班牌未出示2.放學時造成交通阻塞請來函說明,限期改善件次,2008-05-27,0970123425
455,私立好學文理短期補習班,2008-05-20,"西屯區甘肅路一段101號1~3樓 *市信檢舉 擴大營業",增建違章建築,限期改善件次,2008-05-26,0970122447
