地區縣市,短期補習班名稱,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間
彰化縣政府,私立貝斯特文理短期補習班,,,文理類,彰化市忠誠路40號1.2樓,2006-03-17
彰化縣政府,彰化縣私立甫學文理短期補習班,,aniki402@yahoo.com.tw,文理類,員林市南平街80號1-4樓、82號1-4樓,2018-01-11
彰化縣政府,私立立學文理短期補習班,,,文理類,彰化市南校街58號1.2樓,2006-07-20
彰化縣政府,私立柏林文理短期補習班,,,文理類,員林市南平街76號1、2樓,2007-10-01
彰化縣政府,私立冠達文理短期補習班,,,文理類,員林市南平街58號2.3樓,2008-08-04
彰化縣政府,私立品佳文理短期補習班,,,文理類,員林市湶洲巷8-10號及8-11號2樓,2014-04-14
彰化縣政府,私立朝旭文理短期補習班,,,文理類,員林市湶洲巷1之19號1、2樓及湶洲巷1之20號1、2樓,2005-07-19
彰化縣政府,私立昕群音樂短期補習班,,,音樂、舞蹈類,彰化市埔西街28號1.2樓,2007-08-17
彰化縣政府,私立新玟藻美語短期補習班,b220,,外語類,永靖鄉永安街217號,2001-06-26
彰化縣政府,私立凱祥珠算作文短期補習班,k110,,商類：珠算、心算、會計,社頭鄉長春巷31號,1991-05-04
彰化縣政府,私立傑出文理短期補習班,,,文理類,社頭鄉員集路二段247巷106號1-2f,2005-08-30
彰化縣政府,彰化縣私立尚威文理短期補習班,,,文理類,社頭鄉忠孝三路22號1、2樓,2016-02-03
彰化縣政府,彰化縣私立經典文理短期補習班,,,文理類,社頭鄉舊社村清水岩路269號1、2樓,2016-10-10
彰化縣政府,彰化縣私立美樂地數學短期補習班,,,文理類,社頭鄉仁雅村員集路二段74巷9號1、2樓,2017-01-24
彰化縣政府,彰化縣私立科登文理短期補習班,a117,kaoedmund@gmail.com,文理類,"員林市靜修東路46.48號 1-4樓",1995-05-25
彰化縣政府,私立師盟數學短期補習班,,,文理類,彰化市延平路485號1.2樓,2012-11-16
彰化縣政府,私立耕書園文理短期補習班,a161,wc.h3245@msa.hinet.net,文理類,員林市和平東街46號2樓,1998-06-22
彰化縣政府,私立民智文理短期補習班,,,文理類,員林市靜修東路68號1.2樓,2004-06-28
彰化縣政府,彰化縣私立金狀元文理短期補習班,,sophie8728919@yahoo.com.tw,文理類,北斗鎮中正路51號1-2樓,2014-01-27
彰化縣政府,私立惠文英語短期補習班,,n2593v@yahoo.com.tw,外語類,田中鎮中新一街69號1.2樓,2004-12-14
彰化縣政府,私立新立學文理短期補習班,,zh7233390@yahoo.com.tw,文理類,彰化市延平路483號1-2樓,2014-07-04
彰化縣政府,私立名嘉文理短期補習班,a156,,文理類,和美鎮信陵路75號1、2樓,1998-03-18
彰化縣政府,彰化縣私立嬅的音樂短期補習班,,hideareva@yahoo.com.tw,音樂、舞蹈類,彰化市中山路二段885之3號1-2樓,2015-01-28
彰化縣政府,彰化縣私立一加一文理短期補習班,,lcs06@ms3.hinet.net,文理類,和美鎮和光路141號1-3樓,2003-02-13
彰化縣政府,彰化縣私立大秀文理短期補習班,,,文理類,彰化市自強路330號2、3、4樓,2015-02-17
彰化縣政府,私立新道東美術短期補習班,,dada7560432@yahoo.com.tw,美術、書法、攝影、美工設計、圍棋類,和美鎮和光路133號1.2樓,2004-09-06
彰化縣政府,私立中凱電腦短期補習班,,048826468@cctc.com.tw,資訊類,溪湖鎮西環路215號1.2F,2005-02-24
彰化縣政府,私立小狀苗美語短期補習班,,,外語類,溪湖鎮光平里興學街291號1.2f,2005-08-29
彰化縣政府,彰化縣私立和頤音樂短期補習班,,holdingmusic@gmail.com,音樂、舞蹈類,彰化市自強路181號1、2樓,2016-02-22
彰化縣政府,私立芽點美語短期補習班,,yes88123@yahoo.com.tw,外語類,"溪湖鎮東興路265號1.2樓                ",2011-11-01
彰化縣政府,彰化縣私立立昇文理短期補習班,k142,,文理類,鹿港鎮鹿和路三段622巷39號1、2樓,1998-12-28
彰化縣政府,私立保進美語短期補習班,,bowjinn.2900@yahoo.com.tw,外語類,溪湖鎮福德路56號1.2樓,2013-01-28
彰化縣政府,彰化縣私立崔維斯文理短期補習班,,cuteredant@gmail.com,文理類,溪湖鎮大溪路二段183號1-2樓,2013-08-01
彰化縣政府,彰化縣私立俐恩美語短期補習班,,cythh2001@yahoo.com.tw,外語類,彰化市彰南路二段256-3號1、2樓,2017-07-21
彰化縣政府,私立高昇文理短期補習班,,,文理類,"鹿港鎮鹿興路79號1.2樓 ",2006-12-06
彰化縣政府,東海國際電腦資訊有限公司附設彰化縣私立大龍海法商短期補習班,,,法政類,溪湖鎮員鹿路三段101號1-2樓,2014-02-05
彰化縣政府,私立至勝文理短期補習班,,,文理類,鹿港鎮頂草路一段107巷7弄47號1.2樓,2011-04-26
彰化縣政府,彰化縣私立林惠英美語短期補習班,,,外語類,埔心鄉明聖路三段128巷21號1、2樓,2017-10-16
彰化縣政府,私立育展文理短期補習班,,,文理類,鹿港鎮中正路242號1.2樓,2012-06-08
彰化縣政府,彰化縣私立三加文理短期補習班,,,文理類,員林市四維街141號2樓,2019-12-27
彰化縣政府,彰化縣私立凱勝文理短期補習班,,,文理類,社頭鄉仁雅村和平三路87號1、2樓,2019-12-25
彰化縣政府,彰化縣私立正取文理短期補習班,,shih813@gmail.com,文理類,彰化市三民路237巷27號1、2樓,2019-10-14
彰化縣政府,彰化縣私立陳麗莉員圓舞蹈短期補習班,,yydance2004@yahoo.com.tw,音樂、舞蹈類,員林市和平里中山路二段87號4樓,2019-11-06
彰化縣政府,彰化縣私立恆繹文理短期補習班,,,文理類,員林市浮圳路二段483號1、2樓,2019-11-11
彰化縣政府,彰化縣私立勇智文理短期補習班,,,文理類,福興鄉橋興街76號1、2樓,2019-07-02
彰化縣政府,彰化縣私立新東方文理短期補習班,,,文理類,彰化市南校街42號1樓,2019-06-20
彰化縣政府," 彰化縣私立向陽文理短期補習班",,,文理類,和美鎮和平街54號1-2樓,2006-01-10
彰化縣政府,彰化縣私立英才文理短期補習班,,,文理類,二林鎮儒林路二段199號1、2樓,2019-09-03
彰化縣政府,彰化縣私立上進數理短期補習班,,,文理類,埤頭鄉合興村永興街85號1、2樓,2018-08-10
彰化縣政府,私立雅思語文短期補習班,,annie88888@yahoo.com.tw,外語類,彰化市仁愛路157號1.2樓,2011-06-29
彰化縣政府,私立高騰文理短期補習班,,,文理類,鹿港鎮德興街3-6號1.2樓,2013-05-02
彰化縣政府,私立滿分美語圍棋短期補習班,,,外語類,田中鎮北路里復興路736巷93號1、2樓,2010-04-21
彰化縣政府,私立朵蕾妮音樂短期補習班,,,音樂、舞蹈類,員林市三民東街176巷3號1.2樓,2010-03-01
彰化縣政府,私立易學園美語短期補習班,,,外語類,鹿港鎮永安一路91號1、2樓,2005-12-23
彰化縣政府,私立無尾熊音樂美語短期補習班,,kaolaema@yahoo.com.tw,外語類,芬園鄉進芬村彰南路三段333號1樓.337號1樓,2006-04-12
彰化縣政府,私立陞揚文理短期補習班,,,文理類,鹿港鎮長安路158號1.2.3樓,2011-08-24
彰化縣政府,私立全心美語短期補習班,,,外語類,二水鄉光化村員集路四段167號1.2樓,2004-03-02
彰化縣政府,私立育興美語短期補習班,,,外語類,溪湖鎮向上路41號,2002-06-12
彰化縣政府,私立捷登英語短期補習班,,,外語類,二林鎮四維街171號1-2樓,2002-07-03
彰化縣政府,彰化縣私立粟鈺文理短期補習班,,,文理類,鹿港鎮三民路175號4樓,2016-10-10
彰化縣政府,私立高老師電腦短期補習班,,,資訊類,溪州鄉永安路126巷11號,2002-05-15
彰化縣政府,彰化縣私立蕾貝卡美語短期補習班平和分班,,,外語類,彰化市中正路二段501號1、2樓,2018-12-12
彰化縣政府,私立有田文理短期補習班,,,文理類,彰化市彰化市三民路227號1.2樓,2008-03-04
彰化縣政府,彰化縣私立樂奇英語短期補習班,,faifai60111@gmail.com,外語類,員林市明德街50號1、2樓,2019-01-31
彰化縣政府,彰化縣私立崇智文理短期補習班,,,文理類,彰化市中正路二段560巷11號1、2樓,2019-02-27
彰化縣政府,彰化縣私立泓博文理短期補習班,,,文理類,彰化縣員林市四維街103號1、2樓,2006-07-26
彰化縣政府,大東海開發建設有限公司附設彰化縣私立大東海法商短期補習班,c102,,法政類,員林市新生路238號1.2.3.4樓,1982-05-26
彰化縣政府,彰化縣私立探索美語短期補習班,b168,,外語類,北斗鎮公所街129巷3號,1999-05-17
彰化縣政府,彰化縣私立高斯數學短期補習班,,,文理類,彰化縣北斗鎮西德里舜苑街201巷3號1、2樓,2010-10-25
彰化縣政府,私立救國團彰化縣團委會員林區附設語文技藝短期補習班,,,外語類,員林市林森路156號1.2樓,1997-07-02
彰化縣政府,私立救國團彰化縣團委會附設語文技藝短期補習班,,,外語類,彰化市南郭路一段47巷13號3.4樓,2010-11-24
彰化縣政府,彰化縣私立愛迪昇文理短期補習班,,,文理類,鹿港鎮中山路316號1、2樓,2018-09-12
彰化縣政府,彰化縣私立立誠文理短期補習班,,,文理類,員林市三民東街176巷5號1-3樓,2018-06-29
彰化縣政府,私立迪亞哥美語短期補習班,,,外語類,田中鎮新生街156號1.2樓,2013-05-14
彰化縣政府,私立達英皇家美語短期補習班,,biffintirischang@gmail.com,外語類,員林市南平西街47號1-3樓.62號1-2樓,2002-05-08
彰化縣政府,彰化縣私立海柔英語短期補習班,,,外語類,和美鎮道周路550號1.2樓,2006-05-12
彰化縣政府,彰化縣私立艾瑪英語短期補習班,,,外語類,鹿港鎮長安路167號1.2樓,2013-04-26
彰化縣政府,彰化縣私立翰承文理短期補習班,,,文理類,秀水鄉秀中街149號1、2樓,2017-05-26
彰化縣政府,私立昭&amp;#32675;美語短期補習班,,a0933282202@gmail.com,外語類,和美鎮忠孝路248號1.2樓,2003-03-14
彰化縣政府,私立建成文理短期補習班,,,文理類,鹿港鎮鹿和路四段286-2號1.2樓,2012-03-01
彰化縣政府,私立學林文理短期補習班,,a8956732@yahoo.com.tw,文理類,二林鎮南安路44號1.2樓,2007-09-06
